B2D1 Dis,B2D1 Force,B1D2 Dis,B1D2 Force,B1D3 Dis,B1D3 Force
,,1.72596,5.5333,1.72763,6.9839
,,1.72616,6.0591,1.72785,6.6984
,,1.72636,6.1677,1.72805,6.4071
,,1.72656,6.2714,1.72825,6.2467
,,1.72676,6.5616,1.72843,6.0789
,,1.72696,6.2658,1.72861,5.5891
,,1.72717,5.9904,1.72879,5.482
,,1.72738,6.0798,1.72897,6.1294
,,1.7276,6.178,1.72915,6.6962
,,1.72782,5.5101,1.72934,6.7479
,,1.72803,4.8154,1.72954,6.672
,,1.72823,4.8901,1.72974,6.7261
,,1.72842,5.685,1.72995,6.7298
,,1.7286,6.1939,1.73016,6.6841
,,1.72878,6.2187,1.73038,6.5478
,,1.72895,6.3358,1.73061,6.1653
,,1.72914,6.6996,1.73082,5.6343
,,1.72932,6.6319,1.73103,5.287
,,1.72951,6.0816,1.73123,5.374
,,1.72971,5.4458,1.73141,6.0272
,,1.72992,5.4324,1.73159,6.8987
,,1.73013,5.5028,1.73177,7.3256
,,1.73035,5.3899,1.73194,7.1659
,,1.73057,5.3857,1.73212,6.7188
,,1.73079,5.9506,1.73231,6.5715
,,1.731,6.4448,1.73252,6.3413
,,1.73119,6.4204,1.73273,5.9859
,,1.73138,5.9851,1.73296,5.8657
,,1.73156,5.868,1.73319,6.0641
,,1.73174,5.7143,1.73342,5.9406
,,1.73191,5.5556,1.73364,5.6214
,,1.73209,5.5781,1.73384,5.9829
,,1.73228,5.8573,1.73404,6.8928
,,1.73249,6.3226,1.73422,7.2365
,,1.7327,6.4943,1.73441,6.6501
,,1.73293,6.1639,1.73458,5.9588
,,1.73317,5.7712,1.73476,5.7463
,,1.7334,5.7416,1.73494,5.8064
,,1.73362,6.0606,1.73512,6.0476
,,1.73383,6.0251,1.73532,6.708
,,1.73402,5.6378,1.73552,7.1057
,,1.7342,5.1484,1.73574,6.9003
,,1.73438,4.9814,1.73596,6.3162
,,1.73455,5.0139,1.73618,6.0606
,,1.73473,5.6866,1.73639,6.2673
,,1.7349,6.5598,1.7366,6.2999
,,1.73509,7.21,1.73681,6.2264
,,1.73528,6.9584,1.73701,5.9797
,,1.73548,6.4014,1.73721,5.994
,,1.73569,5.9398,1.7374,6.0188
,,1.73591,5.5878,1.7376,6.3245
,,1.73613,5.3886,1.7378,6.5987
,,1.73635,5.2458,1.73799,6.5773
,,1.73657,5.3706,1.7382,6.5706
,,1.73677,5.721,1.7384,6.5838
,,1.73698,5.8768,1.73861,6.3663
,,1.73718,5.8977,1.73881,6.1501
,,1.73737,6.0373,1.73901,6.1384
,,1.73756,6.3089,1.7392,6.2414
,,1.73775,6.5628,1.7394,6.1679
,,1.73795,6.2538,1.73958,6.1216
,,1.73814,5.9887,1.73977,6.4821
,,1.73835,5.5081,1.73996,6.6174
,,1.73855,5.1252,1.74016,6.3751
,,1.73876,5.0627,1.74036,6.366
,,1.73896,5.4139,1.74056,6.5536
,,1.73916,5.9807,1.74077,6.6077
,,1.73936,6.2762,1.74099,6.2113
,,1.73956,6.3309,1.7412,5.9553
,,1.73975,6.3849,1.74141,5.8795
,,1.73994,6.3265,1.74162,6.1095
,,1.74013,6.2351,1.74182,6.4062
,,1.74033,5.9749,1.74201,6.3976
,,1.74053,5.7618,1.7422,6.2779
,,1.74073,5.3474,1.74239,6.4408
,,1.74095,5.0032,1.74258,6.6566
,,1.74116,5.2229,1.74278,6.7726
,,1.74137,5.7033,1.74298,6.4958
,,1.74158,6.2523,1.74318,6.284
,,1.74178,6.5238,1.74339,6.0736
,,1.74197,6.4612,1.7436,5.8488
,,1.74217,6.4139,1.74383,5.8366
,,1.74236,6.083,1.74405,6.2697
,,1.74255,5.8093,1.74427,6.578
,,1.74274,5.2594,1.74447,6.4375
,,1.74294,5.0074,1.74467,6.1133
,,1.74314,5.1826,1.74485,6.0902
,,1.74335,5.755,1.74502,6.0903
,,1.74357,6.4901,1.74518,6.4195
,,1.7438,6.8871,1.74535,6.6324
,,1.74402,6.6703,1.74553,6.579
,,1.74424,6.2383,1.74571,6.246
,,1.74445,5.748,1.7459,6.1249
,,1.74465,5.4822,1.74611,6.3115
,,1.74482,5.1561,1.74633,6.8482
,,1.74499,5.2359,1.74655,7.2303
,,1.74516,5.4751,1.74678,7.0216
,,1.74533,5.614,1.74701,6.3475
,,1.74551,5.678,1.74723,5.8887
,,1.7457,5.9734,1.74744,5.5888
,,1.74589,6.3388,1.74764,5.3813
,,1.7461,6.728,1.74784,5.6238
,,1.74631,6.8276,1.74802,6.1123
,,1.74653,6.766,1.7482,6.5707
,,1.74676,6.0408,1.74838,6.7662
,,1.74699,5.1801,1.74856,7.0846
,,1.74721,4.482,1.74875,7.1755
,,1.74742,4.7953,1.74895,6.9116
,,1.74761,5.7633,1.74915,6.6436
,,1.74781,6.5777,1.74937,6.1848
,,1.74799,6.58,1.7496,5.887
,,1.74817,6.058,1.74982,5.5156
,,1.74834,5.7824,1.75003,5.6269
,,1.74852,5.9796,1.75024,6.186
,,1.74871,6.0462,1.75043,6.6462
,,1.7489,6.0772,1.75062,6.7345
,,1.74911,6.0565,1.7508,6.732
,,1.74934,5.9093,1.75097,6.6955
,,1.74957,5.3783,1.75115,6.4951
,,1.7498,4.9079,1.75134,6.2014
,,1.75002,5.2251,1.75153,6.0398
,,1.75023,6.026,1.75173,5.9313
,,1.75043,6.5845,1.75194,5.9946
,,1.75061,6.6831,1.75216,6.2775
,,1.75079,6.5194,1.75238,6.5211
,,1.75097,6.1909,1.7526,6.6497
,,1.75115,5.6418,1.75281,6.7056
,,1.75133,5.3808,1.75302,6.5872
,,1.75151,5.3329,1.75322,6.3084
,,1.7517,5.3883,1.75341,6.1507
,,1.75189,5.6155,1.75359,6.2428
,,1.7521,6.0112,1.75378,6.0926
,,1.75231,6.3637,1.75396,5.9938
,,1.75253,6.6774,1.75416,6.1221
,,1.75275,6.7074,1.75436,6.3554
,,1.75297,6.3248,1.75458,6.4318
,,1.75318,5.4758,1.7548,6.3647
,,1.75338,4.9448,1.75501,6.5967
,,1.75358,5.0023,1.75523,6.8141
,,1.75377,5.2663,1.75543,6.6838
,,1.75396,5.5287,1.75563,6.3594
,,1.75416,5.973,1.75583,6.0559
,,1.75436,6.62,1.75602,5.5971
,,1.75457,6.8303,1.7562,5.4218
,,1.75478,6.519,1.75639,5.8627
,,1.75499,6.0884,1.75658,6.6073
,,1.7552,5.8581,1.75677,6.9446
,,1.7554,5.7038,1.75696,6.8512
,,1.7556,5.1739,1.75716,6.4423
,,1.75579,4.7971,1.75737,6.3134
,,1.75598,5.3115,1.75759,6.7639
,,1.75617,6.2455,1.7578,7.166
,,1.75636,6.5062,1.75802,6.7349
,,1.75655,5.9344,1.75823,5.8266
,,1.75675,5.5962,1.75842,5.2157
,,1.75694,5.9045,1.75861,5.2153
,,1.75714,6.4992,1.75879,5.6417
,,1.75735,6.6452,1.75897,6.347
,,1.75756,6.3258,1.75916,7.0869
,,1.75778,5.8578,1.75935,7.3662
,,1.75799,5.2967,1.75955,6.9695
,,1.7582,4.8702,1.75975,6.452
,,1.75839,5.0751,1.75995,6.4024
,,1.75858,5.7221,1.76017,6.5307
,,1.75876,6.2351,1.76038,6.17
,,1.75894,6.2926,1.76059,5.4945
,,1.75913,6.4899,1.7608,5.2965
,,1.75932,6.7479,1.761,5.8143
,,1.75952,6.5604,1.76119,6.2209
,,1.75973,5.6299,1.76138,6.8145
,,1.75994,4.9773,1.76156,7.3389
,,1.76017,5.2208,1.76174,7.4214
,,1.76039,5.8078,1.76192,6.7008
,,1.76061,5.8825,1.7621,5.7973
,,1.76083,5.7521,1.7623,5.6141
,,1.76103,5.7859,1.7625,6.0778
,,1.76121,5.9788,1.76271,6.2473
,,1.76139,5.8201,1.76293,6.1383
,,1.76156,5.7749,1.76316,6.4123
,,1.76172,5.8968,1.76338,6.9259
,,1.76189,6.0047,1.76359,6.7522
,,1.76207,5.8435,1.7638,6.3618
,,1.76225,5.8853,1.764,6.269
,,1.76244,6.0764,1.76419,6.2323
,,1.76265,6.3956,1.76439,5.9859
,,1.76288,6.3547,1.76457,5.7261
,,1.76311,6.1128,1.76476,5.8768
,,1.76334,5.6102,1.76494,6.4639
,,1.76356,5.5742,1.76513,6.8637
,,1.76377,5.722,1.76533,6.8931
,,1.76398,5.7938,1.76554,6.86
,,1.76418,5.411,1.76575,6.8861
,,1.76437,5.1616,1.76597,6.327
,,1.76456,5.3978,1.76619,5.7044
,,1.76474,5.8618,1.7664,5.7732
,,1.76492,6.2666,1.76661,6.0205
,,1.76511,6.6138,1.7668,5.9447
,,1.76531,6.58,1.76699,5.8845
,,1.76551,6.2233,1.76718,6.133
,,1.76572,5.7822,1.76736,6.675
,,1.76594,5.4729,1.76754,6.8772
,,1.76616,5.4156,1.76774,7.0069
,,1.76638,5.7008,1.76793,6.829
,,1.76659,5.7968,1.76814,6.6766
,,1.76679,5.8289,1.76835,6.32
,,1.76698,6.0138,1.76857,5.9933
,,1.76716,6.064,1.76878,5.8771
,,1.76734,5.623,1.76899,5.8672
,,1.76753,5.536,1.76919,5.9811
,,1.76771,6.1205,1.76939,6.1502
,,1.76791,6.5644,1.76959,6.1429
,,1.76811,6.1955,1.76978,6.3433
,,1.76832,5.474,1.76997,6.6469
,,1.76853,4.9765,1.77016,6.9435
,,1.76874,5.3705,1.77036,6.7601
,,1.76895,6.2518,1.77056,6.5143
,,1.76915,6.9615,1.77077,6.3646
,,1.76935,6.568,1.77098,6.1473
,,1.76956,5.7576,1.7712,5.8774
,,1.76976,5.3014,1.77142,5.9011
,,1.76996,5.3425,1.77164,6.0123
,,1.77015,5.5899,1.77184,6.0168
,,1.77035,5.974,1.77203,6.08
,,1.77055,6.2575,1.77222,6.7378
,,1.77075,5.9593,1.7724,7.2199
,,1.77096,5.4769,1.77259,7.0176
,,1.77118,5.5835,1.77277,6.3446
,,1.77139,6.0734,1.77296,5.8383
,,1.7716,6.4002,1.77315,5.624
,,1.77181,6.2503,1.77335,5.6845
,,1.772,6.0426,1.77356,6.3018
,,1.77219,5.8823,1.77378,7.0861
,,1.77237,5.4747,1.774,7.2648
,,1.77256,5.0721,1.77422,6.7312
,,1.77275,4.9658,1.77443,6.0478
,,1.77294,5.436,1.77463,5.904
,,1.77313,6.2092,1.77483,6.0169
,,1.77333,6.9035,1.77502,6.1235
,,1.77353,7.1407,1.7752,6.1307
,,1.77375,6.8563,1.77538,6.1079
,,1.77397,6.1813,1.77556,6.1686
,,1.77418,5.604,1.77575,6.2879
,,1.7744,4.9123,1.77594,6.5093
,,1.7746,4.6821,1.77614,7.0281
,,1.7748,4.9575,1.77635,7.1885
,,1.77498,5.6213,1.77657,6.9205
,,1.77517,5.9958,1.7768,6.137
,,1.77535,6.0231,1.77703,5.7466
,,1.77553,6.1814,1.77725,5.5208
,,1.77571,6.5066,1.77747,5.503
,,1.77591,6.6609,1.77766,5.7261
,,1.77611,6.5248,1.77785,6.2929
,,1.77632,6.2342,1.77802,6.8761
,,1.77655,5.9896,1.77819,6.9228
,,1.77677,5.2596,1.77836,6.5847
,,1.777,4.5574,1.77854,6.6675
,,1.77722,4.5243,1.77872,6.9083
,,1.77743,5.3964,1.77892,6.4896
,,1.77762,6.4,1.77913,5.861
,,1.7778,6.8412,1.77935,5.8063
,,1.77797,6.8281,1.77957,6.0344
,,1.77814,6.4292,1.77979,5.8786
,,1.77831,5.7405,1.78001,5.9431
,,1.77849,5.359,1.78022,6.6675
,,1.77867,5.2039,1.78043,7.1773
,,1.77887,5.6543,1.78062,7.0244
,,1.77908,6.016,1.78082,6.3818
,,1.7793,6.1304,1.781,6.072
,,1.77953,5.8502,1.78119,5.9424
,,1.77976,5.6625,1.78137,5.856
,,1.77998,6.0523,1.78156,5.9722
,,1.7802,6.4952,1.78176,6.305
,,1.78041,6.4466,1.78197,6.6884
,,1.78062,6.2428,1.78218,6.5935
,,1.78082,5.7952,1.7824,6.4445
,,1.78101,5.3847,1.78262,6.4007
,,1.78119,4.699,1.78283,6.4914
,,1.78136,4.7868,1.78303,6.3949
,,1.78154,5.6561,1.78322,6.3292
,,1.78173,6.5458,1.78341,6.2517
,,1.78193,6.8647,1.78359,6.1566
,,1.78214,6.6404,1.78378,5.9585
,,1.78236,6.4503,1.78397,5.8275
,,1.78257,6.227,1.78416,5.9342
,,1.78279,5.6047,1.78435,6.3607
,,1.78299,5.0174,1.78456,6.7395
,,1.78319,4.9201,1.78476,6.834
,,1.78338,5.3599,1.78497,7.0109
,,1.78357,5.5233,1.78518,7.2277
,,1.78376,5.6829,1.78539,6.9047
,,1.78395,6.1983,1.78559,6.0247
,,1.78414,6.7595,1.7858,5.2885
,,1.78434,6.6341,1.786,5.1205
,,1.78454,6.2374,1.7862,5.5363
,,1.78475,6.0117,1.7864,6.3422
,,1.78495,6.1691,1.78659,6.9174
,,1.78515,6.0416,1.78679,7.0994
,,1.78535,5.5223,1.78699,7.1237
,,1.78555,5.089,1.7872,7.0084
,,1.78575,5.0362,1.78742,6.6095
,,1.78595,5.3727,1.78764,6.1873
,,1.78615,5.7623,1.78786,5.6279
,,1.78636,6.399,1.78806,5.319
,,1.78655,6.7722,1.78825,5.3765
,,1.78675,6.582,1.78843,5.8556
,,1.78696,6.0144,1.78861,6.3187
,,1.78717,5.5412,1.78878,6.9918
,,1.78738,5.5435,1.78896,7.3409
,,1.7876,5.6263,1.78914,7.1681
,,1.78782,5.6724,1.78933,6.5638
,,1.78803,5.6924,1.78953,5.9559
,,1.78806,5.7272,1.78973,5.6505
,,,,1.78994,5.8093
,,,,1.79016,6.2954
,,,,1.79038,6.6014
,,,,1.79061,6.5187
,,,,1.79082,6.442
,,,,1.79103,6.3404
,,,,1.79123,6.3795
,,,,1.79141,6.4292
,,,,1.79159,6.5252
,,,,1.79177,6.4425
,,,,1.79194,6.1366
,,,,1.79213,5.9371
,,,,1.79232,6.058
,,,,1.79252,6.3486
,,,,1.79274,6.7334
,,,,1.79297,6.9286
,,,,1.7932,7.0625
,,,,1.79342,6.5284
,,,,1.79364,5.9574
,,,,1.79384,5.9301
,,,,1.79403,6.3171
,,,,1.79422,6.1292
,,,,1.79439,5.5903
,,,,1.79457,5.403
,,,,1.79474,5.8288
,,,,1.79492,6.5298
,,,,1.79511,7.163
,,,,1.7953,7.2822
,,,,1.79551,7.1075
,,,,1.79572,6.6067
,,,,1.79593,6.2574
,,,,1.79615,6.2695
,,,,1.79636,6.1494
,,,,1.79658,5.712
,,,,1.79678,5.393
,,,,1.79699,5.5367
,,,,1.79719,6.1444
,,,,1.79739,6.8461
,,,,1.79759,7.3607
,,,,1.79778,7.1519
,,,,1.79798,6.5997
,,,,1.79819,6.3977
,,,,1.7984,6.1121
,,,,1.79861,5.4707
,,,,1.79882,5.4855
,,,,1.79903,5.9174
,,,,1.79923,5.9921
,,,,1.79942,5.8418
,,,,1.79961,6.4584
,,,,1.79979,7.44
,,,,1.79998,7.6596
,,,,1.80017,6.9144
,,,,1.80036,6.0885
,,,,1.80055,5.8323
,,,,1.80075,5.6238
,,,,1.80096,5.4574
,,,,1.80117,5.8265
,,,,1.80138,6.7233
,,,,1.80159,7.2338
,,,,1.80179,6.8537
,,,,1.80199,6.3612
,,,,1.80219,6.0816
,,,,1.80239,6.0302
,,,,1.80258,6.1079
,,,,1.80278,6.3797
,,,,1.80297,6.4776
,,,,1.80317,5.8617
,,,,1.80338,5.107
,,,,1.8036,6.2874
,,,,1.80373,7.4185
,,,,1.80396,8.3259
,,,,1.80416,7.2838
,,,,1.80431,6.2398
,,,,1.80451,5.3548
,,,,1.80471,5.5851
,,,,1.80488,5.8232
,,,,1.80506,6.0681
,,,,1.80523,6.5137
,,,,1.8054,7.0384
,,,,1.80558,6.5358
,,,,1.80576,5.7151
,,,,1.80595,5.866
,,,,1.80613,6.9796
,,,,1.80635,7.5562
,,,,1.80657,6.9803
,,,,1.8068,6.3571
,,,,1.80702,6.1023
,,,,1.80724,5.713
,,,,1.80745,5.3429
,,,,1.80765,5.8787
,,,,1.80784,6.4908
,,,,1.80803,6.3579
,,,,1.80821,6.1322
,,,,1.80839,6.6748
,,,,1.80856,7.5352
,,,,1.80875,7.4182
,,,,1.80893,6.3674
,,,,1.80914,5.5105
,,,,1.80936,5.7568
,,,,1.80959,6.2151
,,,,1.80982,6.0691
,,,,1.81004,5.7993
,,,,1.81024,6.2681
,,,,1.81044,6.7647
,,,,1.81062,6.6428
,,,,1.8108,6.2984
,,,,1.81098,6.5491
,,,,1.81116,6.8074
,,,,1.81134,6.409
,,,,1.81153,5.6184
,,,,1.81172,5.6005
,,,,1.81192,6.1059
,,,,1.81213,6.5337
,,,,1.81235,6.9718
,,,,1.81258,7.3912
,,,,1.8128,6.9911
,,,,1.81301,6.0704
,,,,1.81322,5.5328
,,,,1.81342,5.734
,,,,1.81361,6.0053
,,,,1.8138,6.1201
,,,,1.81399,6.1366
,,,,1.81418,6.5946
,,,,1.81438,6.9349
,,,,1.81458,6.835
,,,,1.81479,6.4498
,,,,1.81499,6.4784
,,,,1.8152,6.6712
,,,,1.81541,6.3936
,,,,1.81561,5.5297
,,,,1.81581,5.1135
,,,,1.816,5.5578
,,,,1.81619,6.3879
,,,,1.81638,6.8586
,,,,1.81657,7.3577
,,,,1.81677,7.64
,,,,1.81697,7.2446
,,,,1.81717,6.2832
,,,,1.81739,5.6326
,,,,1.8176,5.5524
,,,,1.81782,5.6008
,,,,1.81803,5.7293
,,,,1.81823,6.3233
,,,,1.81842,6.8461
,,,,1.8186,6.8869
,,,,1.81878,6.4983
,,,,1.81897,6.4786
,,,,1.81915,6.6417
,,,,1.81934,6.5179
,,,,1.81954,5.977
,,,,1.81975,5.8532
,,,,1.81997,6.1105
,,,,1.8202,6.1829
,,,,1.82043,6.0887
,,,,1.82065,6.3375
,,,,1.82076,6.2838
